Távoli tűz,tűzvarázsló,Közönséges Tüzek Befolyásolása,1,1,3 kör,1 perc/TSZ,,,,,,,,-,"A varázslat a közönséges tüzek felhasználásának egyik legősibb formája. Lehetővé teszi, hogy a tűzvarázsló a tűz segítségével képeket közöljön bárkivel, akit személyesen ismer. A képek elmosódottak és aligha sokszínűek; a lángnyelvek között derengnek fel, mintha azok rajzolnák ki őket. Annyit már megállapítottak róla a mágiatudorok, hogy a tüzek manafókuszáló erejét és szimpatikus viszonyát használja ki.
A kapcsolat egyoldalú, hacsak a beszélgetőtárs nem járatos szintén a tűzmágiában, hogy a maga erejéből képes legyen „felelni”. Az üzenetet fogadó személynek és a tűzvarázslónak is a varázslat teljes időtartama alatt egy legalább 1E erejű közönséges tűz közelében kell tartózkodnia. A tűzvarázsló a varázslat teljes ideje alatt a transzhoz hasonló állapotban marad, míg az üzeneteket a fogadó jóformán bármit cselekedhet. Arra azonban mindkettejüknek vigyáznia kell, hogy ne lépjenek ki a tűz fényerősségének sugarán kívülre, mert akkor a kapcsolat megszakad. Ha a tűzvarázsló a varázslat végrehajtása után kutató tudatával nem „találja” a keresett személyt, az bizonyára nem tartózkodik a tűz közelében.
Ekkor a Mana-pontok elvesznek és, természetesen, a kapcsolat sem jön létre.
A varázslat hatótávolsága végtelen. Mágiaellenállás nem dobható ellene, mivel mentális kapcsolat nem épül ki. Minden további 1 Mp ráfordításával az időtartam megkétszerezhető, megháromszorozható és így tovább.
"
Sogron szent tüze,tűzvarázsló,Közönséges Tüzek Befolyásolása,6/E,15,1 kör,végleges,,,,,,,,-,"Ezen varázslat segítségével a tűzvarázsló a közönséges tüzek hatásait képes véglegessé tenni. Egyetlen hátránya, hogy mágikus úton már befolyásolt tüzekre hatástalan, s az ily módon megváltoztatott természetes tüzek sem lehetnek ismételten alanyai bármiféle újabb varázslatnak.
Ily módon a fáklyák, lámpások örökké égnek, kandallók folyamatosan évekig ontják a meleget.
"
Pusztító tűz,tűzvarázsló,A tűzmágia magasiskolája, az eredeti varázslat + 3 Mp/E,az alappal egyenlő,az eredeti varázslat + 3 szegmens,6 kör,,,,,,,,lásd a leírásban,"A varázslat hatékonyabbá, gyilkosabbá teszi mindazokat a varázslatokat, amelyek valamilyen módon sebzést okozhatnak bárkinek is. hatására a tűz biztosabban emészti fel a gyúlékony anyagokat, a tűzvarázsló biztosabbá tudja tenni a pusztítást. Az ily módon megtámogatott tűzvarázslatok sebzése esetén a k6-tal kidobott sebzések nem lehetnek 3-nél kisebbek. Ha a karakter vagy a KM a hatékonyabbá tett varázslat sebzésekor az adott kockával 1-et vagy 2-t dob, az ebben az esetben automatikusan 3-at jelent."
Perzselő tekintet,tűzvarázsló,A tűzmágia magasiskolája,12,5,1 szegmens,6 kör (1 perc),,,,,,,,k6,"A varázslat létrejöttével a tűzvarázsló az időtartam lejártáig képes arra, hogy tekintetével megperzselje azokat a zónáján belül eső tárgyakat, amelyekre pillant. Ez az éghető anyagokat nyomban lángra lobbantja, a kevésbé éghetőeket pedig megperzseli, fémek felolvasztására nem alkalmas. A gyújtópontban a hőmérséklet megközelítőleg 150 C fok, amely az élőlényeknek k6 Sp sebet okoz körönként.
A varázslat hatóideje alatt a tűzvarázsló szeme halvány vörös fénnyel parázslik.
"
Izzó tekintet,tűzvarázsló,A tűzmágia magasiskolája,32,12,?,6 kör (1 perc),,,,,,,,3k6,"A varázslat hatása sokban hasonlít a Perzselő tekintet nevű varázslathoz, ám gyújtópontban a hőmérséklet 500 C fok, ami már a fémek egy részét is megolvasztja, az acél pedig felizzik. Az élőlények 3k6 Sp sebet vesztenek körönként.
A varázslat hatóideje alatt a tűzvarázsló szeme erős vörös fénnyel izzik.
"
Hamvasztó tekintet,tűzvarázsló,A tűzmágia magasiskolája,44,20,1 szegmens,6 kör (1 perc),,,,,,,,5k6,"A varázslat hatása sokban hasonlít a Perzselő tekintet nevű varázslathoz, ám itt a gyújtópontban a hőmérséklet 200 C fok, amin már a fémek megoldvadnak. Az élőlények 5 k6 sp sebet vesztenek körönként.
A varázslat hatóideje alatt a tűzvarázsló szeme erős vörös fénnyel világít, és látható fénypászmát vet.
"
Sárkányfióka lehelete,tűzvarázsló,A tűzmágia magasiskolája,34,15,3 szegmens,5 perc,,,,,,,,6k6,"A varázslat segítségével a tűzvarázsló az időtartam alatt három alkalommal lángot képes fújni a szájából, akárcsak az erről nevezetes sárkányok. Jelen varázslat esetében ez a lángsugár meglehetősen keskeny (10 láb hosszú, kiszélesedő végén 3 láb átmérőjű kúp) és gyenge; élőlényeknek 6k6 Sp sebet okoz."
A Sárkány lehelete,tűzvarázsló,A tűzmágia magasiskolája,42,19,7 szegmens,5 perc,,,,,,,,10k6,"A varázslat hasonló a Sárkányfiók lehelete nevűhöz, ám itt a lángsugár már jóval szélesebb és forróbb (20 láb hosszú, kiszélesedő végén 5 láb átmérőjű kúp). Ez megmutatkozik abban is, hogy élőlényeknek 10k6 sebet okoz."
A Sárkánykirály lehelete,tűzvarázsló,A tűzmágia magasiskolája,55,35,9 szegmens,5 perc,,,,,,,,15k6,"A varázslat hasonló a Sárkány lehelete nevűhöz, ám a lángsugár ezúttal még annál szélesebb és perzselőbb (30 láb hosszú, kiszélesedő végén 7 láb átmérőjű kúp). Ez megmutatkozik abban is, hogy élőlényeknek 15k6 sebet okoz."
Tűzijáték,tűzvarázsló,A tűzmágia magasiskolája,5,1,6 kör (1 perc),10 perc (60 kör),,,,,,,,-,"A tűzvarázsló a varázslat hatóideje alatt szabályos, nagyvonalú tűzijátékot képes produkálni az égen. Ennek a látványságon túl persze semmiféle gyakorlati haszna nincs, hacsak az nem, hogy a primitív lényeket elijesztheti a környékről."
Tűzcsapba,tűzvarázsló,A tűzmágia magasiskolája,13,2,1 kör,3 óra,,,,,,,,2k6,"A varázslat valójában egy láthatatlan pentagramma, ami a varázslás befejeztével egy pillanatra felragyog a földön, majd kihuny, és várakozási állapotba kerül. Ez az állapot az időtartammal egyenlő ideig áll fenn. Ha ez idő alatt bárki a pentagramma területére téved (3 láb átmérőjű kör), áldozatául esik a felcsapó lángoknak, melyektől ruhája, felszerelése lángra kap, ő maga pedig 2k6 sebet szenved el körönként. A Tűzcsapdát a tűzvarázsló zónáján belül bárhol létrehozhatja."
Fémizzítás,tűzvarázsló,A tűzmágia magasiskolája,12,12,4 szegmens,6 kör (1 perc),,,,,,,,k6,"A tűzvarázsló bármely, a zónáján belül eső fémtárgyat megjelölhet a varázslat célpontjául (de egyszerre csak egyet), mely ettől kezdve rohamos sebességgel forrósodni kezd. Az első körben még csak éget, a másodikban sötétvörösen, a harmadikban sárgán, a negyedikben fehéren izzik, az ötödikben megolvad, a hatodikban pedig már képlékennyé válik. Ha az érintett tárgyat valaki a testén viseli, akkor minden körben annyi k6 Sp-t veszít, ahányadik az adott kör a fentebb ismertetett fokozatok sorában.
Abban az esetben, ha a tárgy kikerül a tűzvarázsló zónájából, vagy az időtartam lejár, körönként egy fokozatot hűl és ennek megfelelően továbbra is sebez. Természetesen ha újra izzítani kezdik, a folyamat nem előről, hanem az éppen aktuális fokozattól folytatódik.
A varázslat mágikus vagy mágiával átitatott fémekre nincs hatással
"
Lávafolyam,tűzvarázsló,A tűzmágia magasiskolája,45,100 felett,6 kör (1 perc),10 perc,,,,,,,,halál,"Igazában csak lejtős terepen alkalmazható varázslat. A tűzvarázsló zónájának teljes szélességében (40 láb) a föld meghasad, és izzó láva tör elő. A lejtő ahhoz szükséges, hogy az olvadék tovább is folyjon. Az áramlás sebessége a lejtő meredekségétől függően percenként 1-4 láb lehet. A láva haladási irányát a tűzvarázsló nem határozhatja meg, az kizárólag a domborzattól függ. Mindazok, akik belekerülnek, nyomban életüket vesztik."
Tűzvihar,tűzvarázsló,A tűzmágia magasiskolája,95,22,10 perc (60 kör),15 perc (90 kör),,,,,,,,8k6,"A varázslat létrejöttekor k10 kör alatt soha nem látott, világító lángfellegek gyűlnek össze az égen. Ezután tűzeső hullik belőlük a földre, amely 1 km átmérőjű, kör alakú terültet érint. Mindazon éghető anyagok, melyek e területen belül találhatók, rövid idő alatt meggyulladnak és elhamvadnak, sőt, az első perc múltán a talaj is megolvad. Mindazok, akik az érintett területen belül tartózkodnak, körönként 8k6 Sp sebet szenvednek el.
A lángfellegeket a tűzvarázsló megközelítőleg 50 mérföld/órás sebességgel képes mozgatni, ami körönként 140 lábat jelent, szegmensenként pedig 14-et. Tájékoztatásul közöljük, hogy egy fürgének számító, vágató ló végsebesség 60 mérföld/óra körül mozog.
"
Hatalomaura,tűzvarázsló,A tűzmágia magasiskolája,9,1,5 szegmens,2 kör,,,,,,,,,"A varázslat szinte mindenben megegyezik a Tűzaura varázslattal, csupán egy fontos különbség van a kettő között. A Hatalom aurája nem a testtől 5-10 centiméterre öleli körül a tűzvarázsló testét, hanem annál távolabb. Az aura testtől való távolság 5-től 150 centiméterig változtatható a tűzvarázsló kívánsága szerint. Így sokkal könnyebb lesz védekezni és támadni is, hiszen a másfél lábnyi maximális távolságú aura már minden rövid vagy közepes hosszúságú fegyver forgatóján sebez, ha a támadó megpróbál közelharcra alkalmas távolságon belülre kerülni a tűzvarázslóhoz. Az ara éppen aktuális távolságát a tűzvarázslónak minden esetben a kör elején kell bejelentenie, így vele szemben állók alkalmazkodhatnak a veszedelmes tűz helyzetéhez. A tűzvarázsló természetesen támadásra is felhasználhatja az aurát, amely minden rajta keresztülhaladó személyen E-nként k6 Sp-t sebez. A varázslat 5 Mana-pont segítségével 1E-vel erősíthető, de az időtartam nem növelhető meg további Mp-k ráfordításával sem."
Tűzpenge,tűzvarázsló,A tűzmágia magasiskolája,12,1,3 szegmens,4 kör,,,,,,,,,"A közepes és magas Tapasztalati Szintű tűzvarázslók egyik leglátványosabb és a legkevesebb szükségtelen pusztítással járó varázslata. Ez utóbbi szempont nem tűnhet túlságosan fontosnak egy nyílt mezőn dúló csatában, de értékes vagy könnyen lángra lobbanó holmik között bizony nem árt az óvatosság. A varázslat – szemben sok más tűzmágiával – csak a kiszemelt ellenfelet találhatja el, így nem jelent veszélyt a környezet más tagjaira, tárgyaira. A Tűzpenge, bár nevében hasonlatos a Tűzkardhoz, merőben más alapokon nyugvó és működésében más jellegű varázslat.  A mágia alkalmazásakor a megidézett elemei tűz nem egy fémtárgy, penge körül összpontosul, hanem a levegőben jelenik meg, különös, lebegő tűzcsíkként. Ez a tűz 4 körön át marad meg, majd semmivé enyészik. Létezése alatt önálló támadások végrehatására képes, mintha láthatatlan harcos forgatná. Az így létrejött tűzpenge körönként egyszer támadhat, a tűzvarázsló saját TÉ-jével, a fegyver módosító nélkül. A támadás bárki ellen eszközölhetőm aki a tűzvarázsló zónájában tartózkodik. A kard, mivel nincs szilárd anyaga, semmiképpen nem hárítható, viszont a mozgása meglehetősen lassú. Ezért a megtámadott nem teljes VÉ-jével, hanem csupán annak fegyver nélküli részével térhet ki a tűzből született fegyver elől. A penge sebzése E-nként k6 Sp, de ez 4 Mp ráfordításával 1E-vel növelhető. A varázslat érdekessége, hogy egyszerre több tűzpenge is létezhet, mind a tűvarázsló irányítása alatt. Ezzel a tűzvarázsló két-három ellenfelét is sakkban tarthatja, miközben teljes erejével koncentrálhat újabb varázslatok létrehozatalára vagy más harci manőverre."
Kémtűz,tűzvarázsló,A tűzmágia magasiskolája,6,1,2 szegmens,8 kör/szint,,,,,,,,,"Ez a varázslat azon kevesek közé tartozik, amely nem közvetlen támadásra szolgál, sőt inkább védekezésre használatos. A tűvarázsló által megidézett Elemi Tűz sárgadinnye nagyságú gömbként jelenik meg, és egy helyben lebeg. A gömböt a tűzvarázsló mozgathatja, körülbelül egy gyorsan gyalogoló ember sebességével. Érintéskor a gömb nem sebez túl nagyot, csupán k6 Sp-t E-nként, de előnye támadás esetén a pontosság. A másik, tűzvarázslók által kihasznált előny az, hogy a gömb könnyen, viszonylag gyorsan mozgatható fényforrás. Ezzel be lehet világítani a sötétbe vesző folyosók kanyarulatát, mély vermeket és kutakat, gyanús kőfülkéket és alkóvokat. A tűz egy közepes erősségű fáklya fényével ég, így körülbelül 5 lépés sugarú körben világítja be környezetét. A tűzgömb eloszlik akkor, ha bármivel érintkezésbe kerül, vagy ha a varázslat időtartama lejár. Az érintkezéskor a már említett sebzést okozza élőlényeken, gyúlékony tárgyakat pedig lángra lobbanthat. A varázslat időtartama 4 Mp ráfordításával megduplázható, az erősség pedig E-nként 6 Mana-pontért növelhető."
Szolga hívás,tűzvarázsló,A tűzmágia magasiskolája,24,25,3 kör,4kör/TSZ,,,,,,,,Lásd a leírást,"A mágia hatására a tűz megelevenedni látszik, s felölti egy elementál Szolga alakját. A varázslat feltétele, hogy a tűzvarázsló Zónáján belül lobogjon egy legkevesebb 5 E erősségű tűz. Valójában a már égő tűzön át a varázsló kaput nyit a Tűz Elemi Síkjára, ahonnan az elementál lény lép át az Elsődleges Anyagi Síkra. Engedelmeskedik a tűzvarázsló minden parancsának, de önálló gondolkodásra nem képes, s bonyolult utasításokat is képtelen követni. Szintenként 4 körig marad az Elsődleges Anyagi Síkon, de a varázsló Zónáját közben sem hagyhatja el. Az időtartam lejártával nyomtalanul eltűnik, visszatér saját síkjára. Tulajdonságai a Bestiáriumban olvashatóak."
Harcos hívása,tűzvarázsló,A tűzmágia magasiskolája,40,25,3 kör,6 kör/TSZ,,,,,,,,Lásd a leírást,"A Szolga hívása varázslathoz hasonlóan kapu nyílik a Tűz Elemi Síkjára, de az ott leírtaknál erősebb elementál – Egy Harcos –lép át az Elsődleges Anyagi Síkra. A tűzvarázsló Zónáján belül ez esetben egy legalább 8 E erősségű tűznek (tűzvésznek) kell tombolnia. A Harcos elementál engedelmeskedik a varázsló minden egyszerűbb parancsának, majd az időtartam lejártával eltűnik. Tulajdonságai szintén a Bestiáriumban olvashatóak."
Lángkitörés,tűzvarázsló,A tűzmágia magasiskolája,17,10,5 szegmens,egyszeri,,Asztrális és Mentális,,,,,,"Halál, lásd a leírást","Ez a formula egyike a tűzvarázslók rendhagyó varázslatainak. Végrehajtása után az áldozat köteles Asztrális és Mentális mágia ellen állását dobni – hogy személyes aurája ellenáll-e a varázslat romboló erejének. Ha mindkét ellenállását elvéti, sugarasan szétágazó tűznyelvek csapnak elő teste belsejéből. Minden testi és szellemi energiája a Lángkitörésben enyészik el.
A kitörés erősségéről a következő táblázat tudósít:
1 TSZ            	=      	1E
2 EP              	=      	1E
3 MP            	=      	1E
4 FP              	=      	1E
5 (JEL)           	=      	1E
Ezt a varázslatot metamágusok nemzedékei tanulmányozták hosszú évszázadokon át, s végül arra a megállapításra jutottak, hogy klasszikus mozaikelmélet szabályi szerint egyszerűen nem volna szabad léteznie. Megállapították róla, hogy a világegyetemben természetes állapotban jelenlévő mágikus energiákat használja a fizikai test szétfeszítésére. Az ily módon felszabadított nyers életerő csak mellékhatásként fejleszt óriási hő- és fényjelenséget. A varázslat erőssége 6 Mana-pontonként 1E-vel növelhető.
"
Belső Tűz,tűzvarázsló,A tűzmágia magasiskolája,19,TSZ,5 szegmens,1 kör/TSZ,,Egészségpróba,,,,,,Lásd a leírást,"A varázslat akár a boszorkánymesterek tudástárát is gazdagíthatná és közeli rokonságot mutat a tűzvarázslók Fémizzítás varázslatával. Testizzításnak vagy vérizzításnak is nevezhető. Nem tudni, mi okból, de ez ordani rend csak néhány évszázada használja a varázslatot, ez előttről egyetlen feljegyzés sem tesz róla említést.
A tűzvarázsló bármely személyre rábocsáthatja saját Zónáján belül. Ha az illető elvéti Egészségpróbáját, égető élményben részesül. Az Egészségpróbát az áldozat a tűzvarázsló Tapasztalati Szintjének fele szerinti módosítókkal dobja (egy 8. szintű tűzvarázslónál az áldozat módosítok nélkül dob képességpróbát; míg egy 10. szintűnél már mínusz 1-gyel és így tovább). Ha az áldozat elvéti Egészségpróbáját 3k kör múlva a varázslat elhatalmasodik rajta, s ennek látható jelei is megmutatkoznak. Az első körben elvörösödik, mintha magas láz gyötörné, szemmel láthatóan rosszul van, harcolni, varázsolni képtelen. A második kör végére a földre hanyatlik vagy térdre esik és szó szoros értelmében tüzet (!) okád a földre. Lüktető fejfájásra és a testében – pontosabban az ereiben – fokozódó égető fájdalomra panaszkodik – ha jut rá ereje és ideje. Az égető kín őrjítően lüktet ereiben, a tűzvarázsló Tapasztalati Szintjével egyező körig. Az első két körben körönként k6 Sp sebzést okoz, ami két körönként k6-tal nő.
Például: egy 7. szintű varázslónál a sebzés az első két körben körönként k6 Sp, majd a harmadik és negyedik körben körönként 2k6 Sp, az ötödik és hatodik körben körönként 3k6 Sp, és a hetedik körben 4k6 Sp. Az utolsó kör lejártával a kín és ekként a sebzés megszűnik, de az áldozatra még k6 percig a Rosszullét, majd újabb k6 percig az Émelygés szabályai vonatkoznak. Az Émelygés elmúltával az áldozat panaszmentes – ha él még.
A varázslat az erősség és az időtartam növelésére semmilyen formában nem ad módot
"
